review_id,user_id,business_id,stars_x,useful,funny,cool,text,date,name,city,state,stars_y,review_count,main_category,delivery,outdoor_seating,reservations,wifi,cleaned_text,sentiment
2GBrK2lm43qWGgWCsCoh6Q,n0TflegZk4ESHKQwTr1Wog,rVfe1LHo55A2fworkm_jVw,5,0,0,0,"Best pizza in the city!! The amount of thought that went into creating this shows in the taste! Pizzas are absolutely delicious, inventive, and flavorful, and small enough to be able to share a few! The atmosphere is fun and clean, servers are knowledgable and gracious.  This is a fabulous additional to Old City!",2014-11-12 19:03:29,Capofitto,Philadelphia,PA,4.5,205,Gelato,True,False,True,u'free',best pizza city amount thought went creating shows taste pizzas absolutely delicious inventive flavorful small enough able share atmosphere fun clean servers knowledgable gracious fabulous additional old city,Positive
-UrN1v7rvFbcXw29Koz5lA,OkDUhmdtAhbDfutBlOJzzg,rVfe1LHo55A2fworkm_jVw,5,0,0,0,"Wow, amazing gelato. Tried the Italian cookie dough and the dark chocolate one and loved both flavors. The server was also very nice, polite and conversational!",2018-04-28 01:46:18,Capofitto,Philadelphia,PA,4.5,205,Gelato,True,False,True,u'free',wow amazing gelato tried italian cookie dough dark chocolate one loved flavors server also nice polite conversational,Positive
k4GoEcwJDmn0ObTibUs8ug,FjSvQFoqw4ewukV42kUxPw,rVfe1LHo55A2fworkm_jVw,5,3,1,1,"I think was the best pizza I've ever had. The TARTUFELLA it was called.  Truffle oil, local mushrooms, DOP tomatoes, absolute perfection.  I never thought pizza could be so intense. I ate it all by myself, slowly, savoring every folded up bite. Exquisite. I still think about it. I went twice in a row. 

Great location by my hotel Monaco. Open nice and late. Good people. 

The staff is very friendly and passionate about gelato. They do deep investigations into what would be best paired with your personality and mood.  

I wish we had one in Houston

My marscapone fig gelato was very creative and real. So packed with wow.  The pear was also a delight m fresh, crunchy, real.",2015-09-11 00:03:15,Capofitto,Philadelphia,PA,4.5,205,Gelato,True,False,True,u'free',think best pizza ive ever tartufella called truffle oil local mushrooms dop tomatoes absolute perfection never thought pizza could intense ate slowly savoring every folded bite exquisite still think went twice row great location hotel monaco open nice late good people staff friendly passionate gelato deep investigations would best paired personality mood wish one houston marscapone fig gelato creative real packed wow pear also delight fresh crunchy real,Positive
HPWex4Z3ZcvZdRf1J51lWA,fq78BZ3C8qfgl-EwNRTjVA,rVfe1LHo55A2fworkm_jVw,5,1,0,0,Capo fitto is an awesome urban environment with authentic  handmade Italian pizza and frozen yogurt. A great environment for the family or for a fancy dinner. You will not regret going to this place!!,2014-09-28 00:17:08,Capofitto,Philadelphia,PA,4.5,205,Gelato,True,False,True,u'free',capo fitto awesome urban environment authentic handmade italian pizza frozen yogurt great environment family fancy dinner regret going place,Positive
YdpWZq5fu85qyrrIyiL-_Q,0JZrLZafhNxLJZ9nnZ2jSA,KZe5kpIHWVuJl6WgNYzceg,4,2,2,1,"I'm pretty sure this place has been open since before I was born and it's no surprise as to why. 

The absolute classic of an American diner, polite and attentive waitresses and most of their food made entirely from scratch. I would definitely say their fried chicken is the best I've had before, and fresh! Bottomless coffee too, for $1.75 which I think is quite reasonable. Nice pie, too :)",2015-10-17 17:05:08,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',im pretty sure place open since born surprise absolute classic american diner polite attentive waitresses food made entirely scratch would definitely say fried chicken best ive fresh bottomless coffee think quite reasonable nice pie,Positive
7PitOkjnZ8lW1fHMElKFFg,cnsGL_bWQWYP198iG63btg,KZe5kpIHWVuJl6WgNYzceg,5,2,0,1,"I cannot say enough how much I loved this place!! It has a great old school diner vibe. The workers there were so so nice. I had never had gumbo and they make it to order but they made us 2 little tasters, and I usually don't even like shrimp but I ate every last bite!!! We also had the grits, fried chicken and the split pea soup was the best freaking split pea soup I have ever had in my life and I am not kidding. And the prices are insanely affordable, between the 2 of us we ordered a lot of food and beers for only $25. Great deal!",2017-02-09 07:21:21,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',say enough much loved place great old school diner vibe workers nice never gumbo make order made us little tasters usually dont even like shrimp ate every last bite also grits fried chicken split pea soup best freaking split pea soup ever life kidding prices insanely affordable us ordered lot food beers great deal,Positive
u1zDs4Zkn4uq4MPXPH7Olw,W9FB3uOg-bOI6KXL2vDIWw,KZe5kpIHWVuJl6WgNYzceg,1,2,2,1,If I could give zero stars I would.  Service was slow and it wasn't busy. Order came out missing food. Place was disgustingly filthy. And the food....bland and super greasy.,2014-04-02 03:05:02,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',could give zero stars would service slow wasnt busy order came missing food place disgustingly filthy foodbland super greasy,Negative
Xj95OsLwqUKdFDoVOVxn9g,J-EYP6l10NKZw6cD5MVr-g,KZe5kpIHWVuJl6WgNYzceg,4,0,0,0,"Great place to get a diner plate lunch like meatloaf, jambalaya and poboys. Real cooked food not processed foods.No fancy but good food fast.",2014-07-28 04:14:20,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',great place get diner plate lunch like meatloaf jambalaya poboys real cooked food processed foodsno fancy good food fast,Positive
c_xd56WFk6pFSW-8pF9U6Q,UcmINkYC0EpdsqkHvJYvGQ,KZe5kpIHWVuJl6WgNYzceg,5,0,0,0,"Excellent oyster and catfish po' boys along with their red beans and rice. The catfish was moist and crispy as well as the oysters. The bread was fresh with the perfect amount of chew. Our server was attentive and pleasant throughout the meal. This is definitely a restaurant frequented by locals. Their prices are very reasonable and though their hours are limited the full menu is available during business hours. We were seeking to tick off a few more items on our to eat list and are so ""pleased"" we chose ""Please U""!",2018-04-04 16:07:56,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',excellent oyster catfish po boys along red beans rice catfish moist crispy well oysters bread fresh perfect amount chew server attentive pleasant throughout meal definitely restaurant frequented locals prices reasonable though hours limited full menu available business hours seeking tick items eat list pleased chose please u,Positive
BuoorThDBiOcrARy_Vnz8g,hy8hSZJ9esC7WavGtO0yqw,KZe5kpIHWVuJl6WgNYzceg,5,0,0,0,Please u restaurant was our first meal when arriving from Florida.shelly was so sweet.we will come back many times during our stay.thanks again shelly!,2017-09-08 23:41:22,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',please u restaurant first meal arriving floridashelly sweetwe come back many times staythanks shelly,Positive
SFrhKAzp7MbEtVbxu-EkXw,5Gb9ZzOqOtqsuxHfpWhfmw,KZe5kpIHWVuJl6WgNYzceg,5,0,0,0,"Just good old fashioned diner food. This is as real as it gets. Great prices matching great diner food. Sorry to the cali girl (review below), this is New Orleans. There are plenty of pretentious places you can go. This is not one of them. . Wonderful staff who make you feel like you have been coming for decades. Been 4 or 5 times and always loved it. Reminds me of a time when my Dad and I would go to his favorite ""spoon"" for breakfast after we cleaned my uncles bar. THAT'S THE SECRET, it reminds you of a time when things were simple and good service and food were the norm. Thank you to the owners and staff for serving more then just good food.",2014-10-11 11:42:32,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',good old fashioned diner food real gets great prices matching great diner food sorry cali girl review new orleans plenty pretentious places go one wonderful staff make feel like coming decades times always loved reminds time dad would go favorite spoon breakfast cleaned uncles bar thats secret reminds time things simple good service food norm thank owners staff serving good food,Positive
IZ9KvTyVl0_ZSugGNWwJpA,-C33t4lYpMcWzd_e0tudsg,KZe5kpIHWVuJl6WgNYzceg,2,0,0,0,"I don't  know why this place has such high reviews.  Breakfast  was quite abysmal. I ordered hash browns and got country style potatoes.  They were dry. Most of the food tastes  like it was previously  cooked and that is.is microwaved to order. Dry biscuits with a fake butter taste  ,dry potatoes.  The good items were pancakes  and omelets. Both were  also notably  fresh.",2016-07-25 14:12:18,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',dont know place high reviews breakfast quite abysmal ordered hash browns got country style potatoes dry food tastes like previously cooked isis microwaved order dry biscuits fake butter taste dry potatoes good items pancakes omelets also notably fresh,Positive
7PQrca1QgAY1p7L21x4syg,dXN3czJ0hEpWDewnQYU4OA,KZe5kpIHWVuJl6WgNYzceg,5,0,0,0,"I went to a lot of restaurants in New Orleans while visiting. This one was near our Hostel and I wanted a quick southern breakfast (to go). OK well the food is good--obviously, I didn't expect any less, but the waitresses were so darn nice. Some of the nicest people I met down there. I wish I had went earlier during my vacation because I would have went there every day for breakfast. But if you are anywhere on St. Charles Avenue near this diner, please go in. You won't be disappointed.",2018-06-20 13:57:35,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',went lot restaurants new orleans visiting one near hostel wanted quick southern breakfast go ok well food goodobviously didnt expect less waitresses darn nice nicest people met wish went earlier vacation would went every day breakfast anywhere st charles avenue near diner please go wont disappointed,Positive
lcCRe_KAL1SYcqjzmXjBhQ,Y6FDKbBngYe4r_xgN3Fltw,KZe5kpIHWVuJl6WgNYzceg,4,0,0,0,"I was looking for home style cooking and this cafe is just what I wanted. Had western omelette and it came with choice of potato or grits and choice of biscuit or toast. Biscuits were warm and flaky, grits good and not pasty/ lumpy and  omelette bursting with stuff. Good price. Warning: served are huge. Went back and had great catfish for lunch. Next time will try the half cried chicken. It takes 30 mins from when you order, but it will be worth the wait.",2015-10-23 18:56:31,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',looking home style cooking cafe wanted western omelette came choice potato grits choice biscuit toast biscuits warm flaky grits good pasty lumpy omelette bursting stuff good price warning served huge went back great catfish lunch next time try half cried chicken takes mins order worth wait,Positive
Bbe2tCl0fASHSx_ApfJMpg,U3oFkkGqX9rY7kTuMlAAvQ,KZe5kpIHWVuJl6WgNYzceg,5,9,0,2,"I make it a point to stop in this little diner every time I go to New Orleans. I wish there were places like this in Chicago - the prices, the food, the neighborhood folk make this a truly authentic New Orleans joint. It's also super easy to get to via the streetcar if you're in the area since it's on St. Charles :) 

That being said - no, don't come here if you wanna be wowed by the decor. This place is delicious, home style New Orleans food served by good New Orleans people and that's it. Go on down the street and pay triple the price for food that would never be up to even 1 compared to the 5 star food they have here.

If you need another reason to go other than the food - well, I absolutely love the owners, Nick and Helen (fellow Greeks :) ). Nick's had the restaurant for over 30 years in the family and even worked in the kitchen himself when he first came over from Greece in his 20s. He knows every recipe you can think of and his shrimp and corn chowder.. oh man, it's the best I've ever had. 

I could go on and on about how lovely this place is  - just go and check it out yourself. I mean, there's a reason it's been around since 1946 right?",2011-07-28 16:46:14,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',make point stop little diner every time go new orleans wish places like chicago prices food neighborhood folk make truly authentic new orleans joint also super easy get via streetcar youre area since st charles said dont come wan na wowed decor place delicious home style new orleans food served good new orleans people thats go street pay triple price food would never even compared star food need another reason go food well absolutely love owners nick helen fellow greeks nicks restaurant years family even worked kitchen first came greece knows every recipe think shrimp corn chowder oh man best ive ever could go lovely place go check mean theres reason around since right,Positive
NeU5Iwq9bKKvBWq9WOQUVQ,UwYjcHCY4ImQ87A76JzL_A,KZe5kpIHWVuJl6WgNYzceg,4,1,0,0,"Great little hole in the wall for breakfast.  Had the Greek omelette and hash browns, everything was cooked to my specifications and came out fast.  Great portion size for the money as well.",2017-07-08 20:44:17,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',great little hole wall breakfast greek omelette hash browns everything cooked specifications came fast great portion size money well,Positive
BQMN_qUQqKnfc4S70SRhSQ,ZD49oCide0H0OTy15hoJxw,KZe5kpIHWVuJl6WgNYzceg,4,0,0,0,I went back to the Please-U-Restaurant when I was in New Orleans recently and once again they didn't disappoint! I had the pork chop for breakfast and it was perfectly seasoned! We spoke with the delightful waitress who was telling us about the places she lived in various parts of the country! This is my breakfast spot when I'm in NOLA!,2018-07-26 20:34:33,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',went back pleaseurestaurant new orleans recently didnt disappoint pork chop breakfast perfectly seasoned spoke delightful waitress telling us places lived various parts country breakfast spot im nola,Positive
W2ng77Pj3xjGo7MYqDS_JA,bBppjEVLfCWyaeBkNCsrWQ,KZe5kpIHWVuJl6WgNYzceg,4,0,0,0,"My mom and I came here for breakfast. I had eggs, toast, bacon and toast she had an omelette. We were both pleased with our meals. We haven't found many other places in New Orleans where we could eat for under $10 each. The coffee wasn't very good and they forgot our water but I would definitely come back.",2015-02-25 16:39:52,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',mom came breakfast eggs toast bacon toast omelette pleased meals havent found many places new orleans could eat coffee wasnt good forgot water would definitely come back,Positive
D_MkzPtwNgdeXvScZ_p-Uw,GFegKuN8Zq-RSMlQooLqiA,KZe5kpIHWVuJl6WgNYzceg,5,6,6,4,"As far as diners go, you will not find one in the city that does as good a job as The Please-U. I've been coming here for years and I can honestly say that it is my favorite breakfast spot in town. Although some might find its menu items unrefined, I find it quite comforting to have a simple American breakfast without all the bells and whistles. Besides, if you're looking for something along the lines of a duck confit corn muffin with yucca pancakes, try just about every other breakfast place in the city, not here. Along with having an unpretentious menu, affordable prices and extremely prompt service it seems that Pleas-u does ""diner"" better than any other diner in the area. So don't say that I didn't warn you when they say that they are all out of unpasteurized artisanal cheeses for your free-range eggs benedict w/ baby bok choi.",2013-06-01 14:45:02,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',far diners go find one city good job pleaseu ive coming years honestly say favorite breakfast spot town although might find menu items unrefined find quite comforting simple american breakfast without bells whistles besides youre looking something along lines duck confit corn muffin yucca pancakes try every breakfast place city along unpretentious menu affordable prices extremely prompt service seems pleasu diner better diner area dont say didnt warn say unpasteurized artisanal cheeses freerange eggs benedict w baby bok choi,Positive
UzRtQW_phvWTbgdEOrCkNw,eJY8svAq_1pt1VQiHu7lew,KZe5kpIHWVuJl6WgNYzceg,4,5,3,3,"This diner's name cracks me up. I was a little skeptical about eating here because of it, actually. Thank goodness I ignored my general hesitation and just went with it because it is great!

Inside is what I can only think to describe as a ""divey diner"" because it's very dated and not very aesthetically pleasing.  That really doesn't bother me as long as the food is good and the food here was great and the service is prompt and friendly.

I had a fried shrimp poboy once and a ham and cheese omelette with hash browns and toast on another visit. The poboy was really good and was piled high with shrimp. The omelette was wonderful and again piled high with the fillings. The chef is very generous.  Both were under $10.  Awesome!

Here's to you, Please U! You did, in fact, please me. :)",2014-01-19 16:52:57,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',diners name cracks little skeptical eating actually thank goodness ignored general hesitation went great inside think describe divey diner dated aesthetically pleasing really doesnt bother long food good food great service prompt friendly fried shrimp poboy ham cheese omelette hash browns toast another visit poboy really good piled high shrimp omelette wonderful piled high fillings chef generous awesome heres please u fact please,Positive
uk0s-BgZhUMjKGVJ4Zcy8Q,T6jkOnl0x9NRaeMUJmk-JQ,KZe5kpIHWVuJl6WgNYzceg,5,1,0,0,"Despite the look of this place, they have great food and even better prices! Definitely recommend it to anyone staying nearby! We had brunch here our first time staying in NOLA, and we were glad we did. All the locals will recommend this place too.",2015-09-27 20:00:35,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',despite look place great food even better prices definitely recommend anyone staying nearby brunch first time staying nola glad locals recommend place,Positive
hLfg0Rfkj1YUgcGbfYJEpQ,Y3QZTHLUVyF6gqCB03qTVg,KZe5kpIHWVuJl6WgNYzceg,4,0,0,0,"So for service first, i loved this place. Shelly welcomed us off the street and made it seem we could not wait to be her guests. The place is a bit old, the vinyl-topped stools at the counter dated but charming, the ATM machine squatting next to the row of booths an intrusive anachronism, but overall homey and comfortable. The food is southern and just as comfy. I had tender ham hocks and cabbage; my buddy had a meaty and robust fried catfish. Both were tasty as hell and served with a smile and warm conversation. Great lunch at an affordable price, and one of our best experiences in NOLA this trip. Thank you, Shelly, for a great finish to our little tour that day.",2017-08-11 08:21:01,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',service first loved place shelly welcomed us street made seem could wait guests place bit old vinyltopped stools counter dated charming atm machine squatting next row booths intrusive anachronism overall homey comfortable food southern comfy tender ham hocks cabbage buddy meaty robust fried catfish tasty hell served smile warm conversation great lunch affordable price one best experiences nola trip thank shelly great finish little tour day,Positive
ACYtOo53_y5Xif_VXewjzQ,wVg_6WrHK4uYPw1nhuoe6A,KZe5kpIHWVuJl6WgNYzceg,5,2,0,2,"The Please U has always been one of my first stops in New Orleans.  The waitresses are perfectly polite.  The food is some of the cheapest standard New Orleans restaurant fare one can find.   Most main plates are between 6 and 8 dollars and are well worth it being tasty and filled with go power.  The decor is a wonderful diner style that complements the greasy spoon nature of the place.
Thanks for being here after all these years!",2012-12-11 23:46:15,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',please u always one first stops new orleans waitresses perfectly polite food cheapest standard new orleans restaurant fare one find main plates dollars well worth tasty filled go power decor wonderful diner style complements greasy spoon nature place thanks years,Positive
M2WbmNfAuIn6Ee8SMUODag,0-vUegMnrs39WXdNIdPnKg,KZe5kpIHWVuJl6WgNYzceg,3,0,0,0,Not a bad place for regular diner fare. Friendly staff. A little cramped inside. Ceiling tiles were sagging. Seats and all felt cheap. Stupid cheap meals(a good thing). I don't really feel strongly about this place to continue writi,2017-04-22 04:21:53,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',bad place regular diner fare friendly staff little cramped inside ceiling tiles sagging seats felt cheap stupid cheap mealsa good thing dont really feel strongly place continue writi,Positive
085IPJHba63nwpdq2u-DfA,iaQdHTV4ZF7mC5_YvhQDPQ,KZe5kpIHWVuJl6WgNYzceg,4,1,0,0,A hole in the wall you'll want to visit again and again. Found Please U on Yelp and decided to visit during my trip to New Orleans. We had wonderful waffles and the best biscuits. Walked out spending $12 for breakfast. Friendly staff and delicious food. Locals all around!,2011-08-03 00:24:40,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',hole wall youll want visit found please u yelp decided visit trip new orleans wonderful waffles best biscuits walked spending breakfast friendly staff delicious food locals around,Positive
-Wo3u9ZvwygS_heWJ7aF6g,EEuHSEMkREqAytA8lAMoBA,KZe5kpIHWVuJl6WgNYzceg,5,0,0,0,"One of the best hidden gems in all of New Orleans! Great local food, and amazing hospitality. Their Po Boy sandwiches are to die for. Next time I'm in New Orleans I'll definitely be back!!!",2017-04-22 21:04:57,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',one best hidden gems new orleans great local food amazing hospitality po boy sandwiches die next time im new orleans ill definitely back,Positive
NnXElgy5k9UGLloxuU5a5Q,64jMskKAQ93NIk3rkKZIjw,KZe5kpIHWVuJl6WgNYzceg,4,1,0,0,"Food's just decent, but the price is right.  This is the great American diner baby.  And I don't think it's going anywhere fast.",2011-11-03 16:19:40,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',foods decent price right great american diner baby dont think going anywhere fast,Positive
YgqqCFfnVoMmI3NLUrTeIQ,X6qq-3ugM1AMR31N8-I59w,KZe5kpIHWVuJl6WgNYzceg,4,0,0,0,"Another great spot for breakfast!  No frills, quick in and out service, cheap prices.  Very hospitable wait staff, they seem to know several of the regulars and makes you feel at home.  I should've went back for lunch, but sooooo many other places to eat... Go if you can, for any meal.",2012-04-30 21:48:38,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',another great spot breakfast frills quick service cheap prices hospitable wait staff seem know several regulars makes feel home shouldve went back lunch sooooo many places eat go meal,Positive
8XW2d-ie57sS46RWJbR6sg,iV_ph59jN3FodmF2MoZqmA,KZe5kpIHWVuJl6WgNYzceg,5,3,0,1,"Enjoyed the Greek salad with the tender grilled chicken, one of my very favorites around town. Another of my favorites is the shrimp and oyster poboy. Absolutely Love the atmosphere at please u which is on st Charles avenue.",2014-10-13 06:39:48,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',enjoyed greek salad tender grilled chicken one favorites around town another favorites shrimp oyster poboy absolutely love atmosphere please u st charles avenue,Positive
JA6mfLnsqy8Tu2Dzc6_vKA,tOZ_MSKhPrn0xq5uvqfpxA,KZe5kpIHWVuJl6WgNYzceg,5,0,0,0,"Food delish, large menu, friendly service, huge portions. What else could you be looking for?",2018-04-04 19:34:22,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',food delish large menu friendly service huge portions else could looking,Positive
NhbTHrDA_z1QF6L6BhmFiA,P7UyZFw5ynnueQoF0YDEkg,TLZ3-eDPLhUzfsWO4ad6Ug,4,0,0,0,"Excellent tasting Po-Boys but it could have had mire catfish, pretty skimpy.
Service, very good.",2018-08-23 21:00:53,Mahony's Po-Boys & Seafood,New Orleans,LA,4.0,382,Seafood,False,False,False,u'free',excellent tasting poboys could mire catfish pretty skimpy service good,Positive
-K3LPuQRyYOZFfW2HKmLpQ,AReHj97KQa0-qzAfvqIFpQ,TLZ3-eDPLhUzfsWO4ad6Ug,4,0,0,0,"Great place to get out of the New Orleans heat. Great cold drinks, yummy appetizers and tasty Po'boys!",2018-09-25 19:30:02,Mahony's Po-Boys & Seafood,New Orleans,LA,4.0,382,Seafood,False,False,False,u'free',great place get new orleans heat great cold drinks yummy appetizers tasty poboys,Positive
ulxaalYVoueLKLrVw34nAw,ZuNOV94XLWLHW0BU5O6uiw,TLZ3-eDPLhUzfsWO4ad6Ug,5,0,0,0,This place has really good food and the service here is amazing! Everyone is super nice and quick to accommodate! I would definitely recommend for others coming to the area!,2018-07-26 23:58:43,Mahony's Po-Boys & Seafood,New Orleans,LA,4.0,382,Seafood,False,False,False,u'free',place really good food service amazing everyone super nice quick accommodate would definitely recommend others coming area,Positive
h51NC1dYae-t3wISqtUr5A,1ntwUlKlShRTxy-b2r29mQ,TLZ3-eDPLhUzfsWO4ad6Ug,4,0,0,0,This is the best shrimp and grits I've ever tasted. The cornbread is unique and tasty. The service was amazing.  I will definitely be going back.,2018-08-25 02:17:31,Mahony's Po-Boys & Seafood,New Orleans,LA,4.0,382,Seafood,False,False,False,u'free',best shrimp grits ive ever tasted cornbread unique tasty service amazing definitely going back,Positive
_wDQV3NnoJfRrTsA1UgwRQ,xKyy3PXfTaUjnhTQTFTCQw,TLZ3-eDPLhUzfsWO4ad6Ug,4,0,0,0,"Really good food and friendly, helpful servers. The etouffee loaded fries were really great. I had the pot roast Po-boy and it was delicious! The only thing that wasn't great was the kid's burger. My son didn't really like it, but they are known for they're Po-boys so stick with those.",2018-07-17 23:43:14,Mahony's Po-Boys & Seafood,New Orleans,LA,4.0,382,Seafood,False,False,False,u'free',really good food friendly helpful servers etouffee loaded fries really great pot roast poboy delicious thing wasnt great kids burger son didnt really like known theyre poboys stick,Positive
zEB_VZl6dN2mPY5aAr818g,M2S2e5lCXjMsZx1w5uYUKQ,TLZ3-eDPLhUzfsWO4ad6Ug,5,1,0,0,"Awesome Saturday lunch here. My party was seated with no wait. Even on the touristy part of town, the restaurant was very clean and the service was friendly and prompt. Food (3 po-boys) came out super hot and quickly. The dressed shrimp poboy was delicious. The onion rings were a little greasy but still good. YUM. Fun decor and bar, too",2018-09-15 21:01:56,Mahony's Po-Boys & Seafood,New Orleans,LA,4.0,382,Seafood,False,False,False,u'free',awesome saturday lunch party seated wait even touristy part town restaurant clean service friendly prompt food poboys came super hot quickly dressed shrimp poboy delicious onion rings little greasy still good yum fun decor bar,Positive
RyVVYd322gIrHk2EGZM5-g,IJJETLhfEVvuUF_UfA7Hug,G6kRQylkjNNE-yUXM2muBg,4,0,0,1,Great bagels!  I wish they stayed open later in the day though.  Staff not very friendly but the bagels are worth it!,2013-10-03 12:26:05,Brandon Bagels,Brandon,FL,4.5,119,Bagels,True,False,False,no,great bagels wish stayed open later day though staff friendly bagels worth,Positive
ZcTvDO4B3ofQXF9n3jQ5jg,AMqJaPIn8MR8stNMMzcxfw,G6kRQylkjNNE-yUXM2muBg,5,0,0,1,Great place to order a fresh bagel and have a relaxing seat and enjoy breakfast.,2011-03-20 13:46:41,Brandon Bagels,Brandon,FL,4.5,119,Bagels,True,False,False,no,great place order fresh bagel relaxing seat enjoy breakfast,Positive
rpChwF1FiuReKkSdXJEn1w,PCP0e0GWNeXb2ow8tIAT2g,G6kRQylkjNNE-yUXM2muBg,5,1,0,0,"Always fresh and fast, once you taste these it ruins the other places for you. Going back to a Starbucks, Dunkin, or grocery store bagel is just not an option. 
All the cream cheese flavors are mixed fresh in the store. The veggie cream cheese is awesome!
The owner is also charitable and frequently provides local nonprofits with end of the day bagels. It bears mentioning that he does so because everything is made fresh each morning so there are no carryovers.",2016-10-14 12:12:37,Brandon Bagels,Brandon,FL,4.5,119,Bagels,True,False,False,no,always fresh fast taste ruins places going back starbucks dunkin grocery store bagel option cream cheese flavors mixed fresh store veggie cream cheese awesome owner also charitable frequently provides local nonprofits end day bagels bears mentioning everything made fresh morning carryovers,Positive
9EFRbDOq7_Y8gC0ZSxDDdQ,X7kovcRpdbCX7y1C2pPCyQ,G6kRQylkjNNE-yUXM2muBg,4,1,0,0,"Not really any seating. No air conditioning inside but the bagels are fresh and kettle-cooked. Kind of a hole in the wall. I'm sure we would never want to know just how dirty the kitchen is. But the bagel tasted like sweet, sweet love.",2015-06-21 14:07:08,Brandon Bagels,Brandon,FL,4.5,119,Bagels,True,False,False,no,really seating air conditioning inside bagels fresh kettlecooked kind hole wall im sure would never want know dirty kitchen bagel tasted like sweet sweet love,Positive
1Rj-dA3NrnspVF1POpku-Q,0oLUvJnNu2RzFwXLsuaqYQ,G6kRQylkjNNE-yUXM2muBg,5,0,0,0,"If you live in Brandon you know that it's a challenge to find a place to eat that is not a chain restaurant, or doesn't have a drive-through window. From the exterior you might think this place does back woods human organ removal late night, and the inside isn't going to blow you away either, but that's where the negativity ends with this story folks.
Not only are their bagels and other assorted delicacies ridiculously delicious, but every menu item is inexpensive and almost be hooves you to want to purchase more items. Get there early or your favorite bagels will be sold out before the clock strikes noon. Make sure you try the homemade cream cheeses as well, there is quite the assortment. The older couple that owns this place is old-school, so don't go in looking to be coddled. Get your food and get out you whiny hipsters, you will not be disappointed.",2015-09-26 10:56:39,Brandon Bagels,Brandon,FL,4.5,119,Bagels,True,False,False,no,live brandon know challenge find place eat chain restaurant doesnt drivethrough window exterior might think place back woods human organ removal late night inside isnt going blow away either thats negativity ends story folks bagels assorted delicacies ridiculously delicious every menu item inexpensive almost hooves want purchase items get early favorite bagels sold clock strikes noon make sure try homemade cream cheeses well quite assortment older couple owns place oldschool dont go looking coddled get food get whiny hipsters disappointed,Positive
7QlXVCVzWMTeHAtz4ckNzA,IJJETLhfEVvuUF_UfA7Hug,G6kRQylkjNNE-yUXM2muBg,3,0,0,0,This is the 3rd time I've been here and they are out of plain bagels.  How can you be out of plain bagels and it's not even 10:30 am?!,2017-03-05 15:32:17,Brandon Bagels,Brandon,FL,4.5,119,Bagels,True,False,False,no,rd time ive plain bagels plain bagels even,Negative
8yp82GfugtGVAZgbBmOAAQ,6zPrywDH9KRMfH-cm5SRyw,G6kRQylkjNNE-yUXM2muBg,4,0,0,0,This place is really good. We had a breakfast bagel ham egg and cheese. All of it was fresh,2015-06-23 13:44:53,Brandon Bagels,Brandon,FL,4.5,119,Bagels,True,False,False,no,place really good breakfast bagel ham egg cheese fresh,Positive
LjuQcyRg22VMPZQk0MybuA,_JojPaGI41gJajsyEVEduQ,G6kRQylkjNNE-yUXM2muBg,5,0,0,0,Best Bagels in Brandon.,2017-03-05 16:26:07,Brandon Bagels,Brandon,FL,4.5,119,Bagels,True,False,False,no,best bagels brandon,Positive
