business_id,name,city,state,stars,review_count,main_category,delivery,outdoor_seating,reservations,wifi,latitude,longitude
9_m_iA3VAqGBJEW5XLc-5w,The Cuban Sandwich Shop,Indianapolis,IN,4.5,506,Cuban,False,False,False,u'no',39.906797,-86.2182121
_fAhTRXw4bDaxqmzseSWJg,Donatello's,Maryville,IL,2.5,11,Italian,False,False,False,,38.7336379,-89.9506632
0SZy4uieBzBzg54vRdAfgw,Panda Express,Indianapolis,IN,2.0,6,Chinese,,,False,,39.92633,-86.0448719
3CsBRtDT5WOUu8IY0mHhXw,Slices Pizza,Philadelphia,PA,4.0,122,Pizza,True,True,False,,40.0096537,-75.1954732
7l-j0MBJr8KR7Hzk4uaaAQ,Wingstop,Metairie,LA,2.5,87,Chicken Wings,True,False,False,'no',30.0045163,-90.1884469
xHdekRjTK93GR2AgtvrtgQ,Growler's Taphouse,Tucson,AZ,3.5,149,Beer,True,True,False,'paid',32.3573574258,-111.1140279582
FYw5uf26ry8-MuPKD10z0Q,Josef's Vienna Bakery & Cafe,Reno,NV,4.0,382,Grocery,True,True,False,u'free',39.4920598234,-119.8060837054
s3Pu9q7owaaBatuv8DRJug,O'Charley's Restaurant & Bar,Indianapolis,IN,3.0,11,Breakfast & Brunch,False,True,False,,39.914861,-86.225939
0CLCzdedGT2DPjkYM52Tqg,Brewsters Brewing Company & Restaurant,Edmonton,AB,3.5,37,American (Traditional),True,True,True,u'free',53.5201345852,-113.5962501821
s-7Q1GAQmB-Qsm_UwviHVA,Lone Star Steakhouse,New Castle,DE,2.0,15,Steakhouses,False,False,True,'no',39.6640748,-75.6066333
nsE1a_TATbVc1rjAvK42Mg,Cheesy Rider,Tucson,AZ,3.5,7,Food Trucks,,,,,32.3408464,-111.0149434
S5yNs8wzFRcJ6Qr7iobdoA,Paradise Jamaican Cuisine,Morrisville,PA,4.5,19,Soul Food,True,,,,40.216635,-74.78161
BrYoQyygyIb-FsVJ0AMpLg,A Matter of Taste,Nashville,TN,4.5,29,Local Flavor,False,False,False,u'no',36.1266822,-86.7775881
v_k6TaygyFq1YkjdtwPWpQ,The Dutch Cottage Tavern,Schwenksville,PA,4.5,29,American (Traditional),None,True,False,'no',40.2269717,-75.406862
16zHT7zp6K9IEQZ1oW6xXg,PB's Diner,Glassboro,NJ,2.5,119,Pubs,True,True,False,u'free',39.7136834654,-75.1113189153
zOXvoQVFElBEhz__YT6VNw,Logan's Roadhouse,Madison,TN,2.0,62,Steakhouses,True,True,False,u'no',36.295855,-86.699384
fdqBP3kBrZHRHzQkoiNJ3g,Ho-Ho Chinese Restaurant,Saint Charles,MO,3.0,34,Chinese,True,False,False,u'no',38.77677,-90.529285
oHAAlU_Yts_avncJK0hJpw,Barro's Pizza,Marana,AZ,3.5,116,Italian,True,False,False,'no',32.3540985457,-111.0903744749
uPVKWy0VeMMHMJ0V87nMMw,Rolynos Original Pizza,Indianapolis,IN,3.5,33,Pizza,True,False,False,'no',39.7759919521,-86.2499258245
nP4LqTcK1USiw5WnbOjW7A,Marrakesh Express,Philadelphia,PA,4.5,48,Moroccan,True,False,False,,39.9567155,-75.2100343
iHV3uBo1N9ETBtuEqdDsWQ,Sun King Broad Ripple,Indianapolis,IN,4.0,97,Beer Bar,False,True,,u'free',39.8693211,-86.1407479
ZapDvyE7lJxVxlmeeKyjkg,Daisy Mae's Southern Fried Chicken & Breakfast,New Orleans,LA,4.0,267,Breakfast & Brunch,True,False,False,,29.9500396,-90.073689
cIohvIbTq6qN7god-sx1zg,Sea Turtle Restaurant,Saint Pete Beach,FL,4.0,262,American (New),True,True,False,'no',27.720594,-82.73949759999999
59fWFpyDg01BTEH-Hh6jdw,McDonald's,Claymont,DE,1.5,25,Coffee & Tea,True,False,False,'free',39.794113,-75.4673805
j-lxie7nEh3UeUTpiqekkQ,Presto Pasta,Santa Barbara,CA,3.0,8,Italian,False,True,False,,34.4242779,-119.6833015
iZcob4XzyjQnF1QB5ffAcg,Pub 990,Pottstown,PA,3.0,11,Pubs,False,False,False,u'no',40.2439864447,-75.6281514917
REns5fQe45Nk_D2UwQyr0w,Barra Restaurant,Philadelphia,PA,2.5,117,Pizza,True,True,True,u'free',39.948818,-75.1456539
u75fYA_bwkfWK6yvdfveCA,Opas Grill,Tucson,AZ,4.5,36,Greek,True,True,,,32.2280786,-110.9654562
1NCUTTp6rIyXpwUDVv9qOA,Lazos Pizza & Grill,Philadelphia,PA,4.0,176,Pizza,True,False,False,u'no',39.9727751034,-75.1789870874
Rply0vEJrwuAa1vOvJgTnw,ShopRite of Eddystone,Eddystone,PA,3.0,15,Delis,,,,,39.864913,-75.340133
tz3Vj8nR3CKe3nZrZgJxVw,Aroma Grill and Bar,Bensalem,PA,3.0,8,Beer,False,False,True,,40.0922927,-74.9418765
qpfMY-wl7sm1SChElC6vtQ,German Bistro,Tampa,FL,4.0,25,German,,True,True,u'no',27.88766,-82.493632
byb88TuDmgiobijc0pAuog,Happy Ending Food Truck,Plant City,FL,5.0,10,Food Trucks,True,True,,,27.9216909,-82.116955
k3EQAQGptzHzl6oEoas61w,Ithai & Sushi Restaurant,Largo,FL,4.0,63,Thai,True,False,False,'no',27.8730288,-82.7875025
to95MZH1XV_fNLOXNMZQmQ,Taco Bell,Indianapolis,IN,2.5,21,Mexican,True,False,False,u'no',39.911536,-86.219848
eyygWXF-2DAdMASOP_odbQ,The Hearth,Havertown,PA,4.5,19,American (Traditional),,True,,,39.984371093,-75.3068932146
xkTjLbBC7uB-rAIDqAm-sw,Los Comparres,Tampa,FL,4.5,339,Street Vendors,True,True,False,u'no',27.995155,-82.48414
oR3iGLhTW3UiABNEhmMcUg,Taco Bell,Edmonton,AB,1.5,6,Mexican,,,,,53.5416544,-113.4175072
oVlS3TqJLq6ogSo9tI_U0Q,Gasparilla Pizzeria & Growlers,Valrico,FL,4.5,57,Pizza,True,True,,,27.894254,-82.268108
ERl6OCSEIFBOqfjai_jIUg,La Parrilla Suiza,Tucson,AZ,3.0,125,Mexican,True,False,True,u'free',32.25642,-110.97746
Yv9KUZ-N3otoKUtToPPxAg,The Hattery Stove & Still,Doylestown,PA,4.0,274,Breakfast & Brunch,None,True,True,u'free',40.3096366381,-75.1309594139
DEA4JFXFAfRP6p7l39Jauw,Pei Wei Asian Diner,Franklin,TN,1.5,15,Asian Fusion,False,True,False,,35.9351651426,-86.8261094067
hRHhP3fhMy3LktPyQa3s_A,Landry's Seafood House,Saint Louis,MO,3.0,297,Steakhouses,True,True,True,'free',38.6276882,-90.2089256
cXAKeC-EgVChIxhS7fscmw,Ghini's French Caffe,Tucson,AZ,3.5,427,Breakfast & Brunch,True,True,True,u'free',32.2735760993,-110.944434852
RY8I-VP7g-BMfGOSMA2lgg,Smitty's Family Restaurant,Edmonton,AB,3.0,5,American (Traditional),False,,False,,53.4548546821,-113.4293917044
Egf9_djIH7jbgOSZZQGUqw,Pizza Hut,Smyrna,TN,1.0,21,Pizza,True,False,False,'no',35.9933900991,-86.5277291043
U3ymuxVlD8yPVbJZbYqzhQ,Mokka Kaffeehaus,Columbia,IL,3.0,6,Coffee & Tea,False,True,False,u'free',38.4458936,-90.2195384
HHWTWs8sa7cE3ksH3_BCTw,Fa Caldo Caffe,Philadelphia,PA,4.5,19,Coffee & Tea,False,True,False,'free',39.9280696,-75.1602342
n6zEr09OC7WigrxfQ4rjQQ,Rickenbacker's,Tampa,FL,4.0,5,Beer Bar,,,,,27.8534777946,-82.4822765156
yYuRiXwKTRP46dsyMVstKA,Organico Pizza,Marlton,NJ,4.0,121,Tacos,True,True,False,u'free',39.8926492779,-74.9216213264
sjNVeNqhDjEFHoOybnt2ug,Meun Fan Thai Cafe,Goleta,CA,3.5,157,Thai,True,True,True,'no',34.441504923,-119.8230233788
qHCfhWPyb1GXpzq9Wk3Vkg,New England Pizza,Philadelphia,PA,3.0,22,Pizza,True,False,False,'no',40.0400368,-75.0662936
Y1QKeVZSvhnAZnO26SK6QQ,Nordstrom Grill,Nashville,TN,3.5,33,Cocktail Bars,False,False,True,u'free',36.1065328983,-86.816454
jW4a3W9-UkFxpglHvo_Kqg,Meun Fan Thai Cafe,Santa Barbara,CA,4.0,195,Soup,False,None,True,u'no',34.401169,-119.721505
HLNtxaFvvHFx9whiptQzOg,Kalakutah Republic Grill,Indianapolis,IN,3.0,17,Performing Arts,True,,True,,39.8343073642,-86.2393748255
xZfQSLDjtqqmF1JfluXZng,Original J’s Tex-Mex Barbecue,ST. Louis,MO,4.0,40,Mexican,None,,,,38.64873,-90.327326
KA9WEoGHr9Ae0pFXZqzylQ,Rue 13,Saint Louis,MO,3.5,28,Dance Clubs,False,True,,,38.6322076,-90.1987397
W15EwFMmF4I-YPV_HlevYA,Joeys Urban,Sherwood Park,AB,4.5,7,Poutineries,False,,,,53.531681,-113.292961
yuJ-ww3yxr6_gs7Lcj7pJA,Black’s Blues,Mount Laurel,NJ,3.0,8,Caribbean,True,True,True,u'free',39.9281822,-74.9540302
ASEt7HnmxVXYr3fezrahCA,Ob's Jamaican Restaurant,Chester,PA,4.0,29,Caribbean,True,False,False,,39.8406648,-75.3714984254
q61niB21oQPmZlO3wsSO7Q,Arby's,Largo,FL,2.0,14,Fast Food,True,False,False,,27.8842992,-82.787684
8ihWBaqzn5hx4kwQm87GzA,Mawi Tortillerias,Metairie,LA,4.5,50,Bakeries,True,True,,,30.0167047,-90.200741
OP-m-Kq-1aEWrrlaszFi9w,Ramble Pizza,Philadelphia,PA,4.5,19,Pizza,False,False,False,u'no',39.9793657,-75.1253492
a7ZmzKZRhVjKaJBZ7zIGzg,The Dish Bistro,Tucson,AZ,4.0,69,Beer,False,False,True,u'no',32.2354037,-110.9255968
prEEus2L3Xo01nOvs2MaKg,Main Street Bakery NPR,New Port Richey,FL,4.5,5,Bakeries,,True,,,28.2499926333,-82.7234616503
R0HjMCL_m5wjBeUpOXqzdA,Twistee Treat - Sheldon,Tampa,FL,4.0,58,Juice Bars & Smoothies,,True,,'no',27.998621,-82.5828717
4fQPIhCh2bUJBZcxQlLGFQ,Number One China Buffet,Carmel,IN,3.0,54,Buffets,True,False,False,'no',39.9627670692,-86.117717809
TDKBPcViJQDMrdUm6a9XZA,The Depot Craft Brewery Distillery,Reno,NV,4.0,1245,Brasseries,True,True,True,u'free',39.5311073,-119.8096181
XX2PSfT4xuHq0yuoPIge1A,Books & Brews - Zionsville,Zionsville,IN,4.0,66,Breweries,True,False,False,u'free',39.9518148443,-86.2781691611
i7akkU95QVETwwX8D2qH-Q,Joe Gambino's Bakery,Metairie,LA,3.5,151,Bakeries,True,,,,30.006131153,-90.191617012
f_6cI4MdPem_48WgD1Ofcw,Clara B's Kitchen Table,Swansea,IL,5.0,5,Southern,,False,,,38.4749780415,-89.9908761308
eOeKgRKbs-iAsIEOmHTrYg,McDonald's,Upper Darby,PA,1.0,10,Burgers,True,,False,,39.9573732697,-75.2576498687
lT-RDsvFR21X1_5UhFp5Dg,Sue's Market,Philadelphia,PA,4.0,9,Beer,False,,,,39.946233,-75.1455404
lTqAGjcQHeY3eTXBTIcvkA,Frothy Monkey,Nashville,TN,4.0,45,Breakfast & Brunch,True,True,,,36.1733768,-86.7396448
q2s15GwZr6NdTH-HtSirsA,Speedway Eatery,Saint Louis,MO,3.5,7,Food Trucks,,,,u'no',38.7884682,-90.403094
sjQyfgj4wUeVIRY0jYUOFg,Polos Social Lounge,Sherwood Park,AB,3.0,21,Lounges,True,,True,,53.5579539459,-113.2708916795
mLNSOU8Ki0Fm09xd6ZKkcA,Timpano Hyde Park,Tampa,FL,3.5,380,Music Venues,False,True,True,'free',27.9370426822,-82.4760082753
rg6z4zFMxjj16qAnJ65gxg,Chevy’s Famous Thin Crust Pizza,Philadelphia,PA,4.0,13,Sandwiches,,,,,40.0582111,-75.0868253
xR3inMR2KceU3b9dhkz_tw,Lascelles Granite City,Granite City,IL,4.0,48,American (Traditional),False,False,True,u'free',38.7013281,-90.1494623
SJIQFKTW6uUsOo29w9IHxw,Mambo's,New Orleans,LA,4.0,1223,Cocktail Bars,True,True,True,u'free',29.9566684,-90.0676513
u1ELaa77voUfj-2GCOIUmQ,Fazoli's,Nashville,TN,3.0,27,Italian,True,False,False,'free',36.0807586,-86.722677
yPzni14snM06Kk5xLy6e6w,Wang Cai,Greenwood,IN,3.5,31,Fast Food,True,,,,39.612678700000004,-86.1575896
7HuLn0qcyaM3yieKDu7aSQ,The Boyz Subs & Steaks,Cherry Hill,NJ,3.0,14,Sandwiches,False,False,False,u'no',39.920343,-74.964441
Ppmdzznk7jR8YRyei79_Xg,Almaz Cafe,Norristown,PA,3.5,11,Ethiopian,False,False,,,40.1145214889,-75.3452384037
6nhKTMtbqY4NPr-QFxQNoA,Golden Corral Buffet & Grill,Shiloh,IL,2.5,38,Buffets,True,False,False,,38.574025,-89.9238064
mQvRi0nm84Www71d4qOheQ,Ekta Indian Cuisine,Bryn Mawr,PA,4.0,193,Seafood,True,False,True,u'no',40.0238364666,-75.3226478981
P_mujg3kYmFXSkGlMfAWCA,Quality Pizza,Lansdale,PA,2.5,8,Pizza,,False,False,,40.2396061,-75.2798745
mUIBtlWNPD7sz3rGGWQ1RA,Kanella,Philadelphia,PA,4.5,579,Mediterranean,False,True,True,u'free',39.9463322,-75.1579478
MqM7ACk2dMtx-F_Rlc7Suw,Coney Island,Zephyrhills,FL,3.5,63,Hot Dogs,False,True,False,'no',28.2353642102,-82.1826653295
Ckn7S0CRWfC8w6gR7QJcRw,Chido,New Orleans,LA,4.0,17,New Mexican Cuisine,False,,,,29.9693606027,-90.0521436151
4ziM5sfg9PfPGTysDJPLLg,Masso's Water Ice and Custard,Gibbsboro,NJ,3.0,8,Ice Cream & Frozen Yogurt,,True,False,u'no',39.8415410182,-74.9637880549
X6GzniQjbm3YFWWwzDrBkg,Turmeric Indian Cuisine,Gretna,LA,4.5,120,Indian,True,False,False,u'free',29.9072703957,-90.0618257695
I2xoIjcjxQHRg4-5msu8tg,Lima Fusion,New Hope,PA,4.0,33,Caribbean,True,,,,40.3636448,-74.9508796
6h98Tb1tE6hcrS-Ho_MKLw,Darrell and Sharon's Park Street Diner,Saint Petersburg,FL,4.0,23,American (Traditional),True,True,False,u'no',27.8116580618,-82.753661832
hxEo_CKsmSMGXcHNLR9oow,Lulu's Pizza Bar,Philadelphia,PA,3.5,26,Pizza,True,True,True,,39.9501019,-75.1451657
hXtXBZAP30-9dgxpzpBekQ,Land of Smile,Saint Louis,MO,3.5,15,Thai,False,False,False,,38.6732978,-90.3887598
vF32KjPs8BgltSa484P1Yg,Euro Grill,Nashville,TN,4.0,26,Mediterranean,True,True,False,,36.0904461,-86.6953542
TTUsGHhMch_hW03be2H0oA,Acajutla,Edmonton,AB,3.5,42,Salvadoran,False,False,True,u'no',53.5515737992,-113.516133992
z3Zv5di2BEok__snpopeBA,Largo Golf Course,Largo,FL,4.0,5,Active Life,,,,,27.8868646407,-82.8209533229
G047PcbKKb0YHwtpfZE8yg,Franks Restaurant,Alton,IL,3.5,32,Breakfast & Brunch,False,True,False,u'free',38.9225356072,-90.1721286994
xrzpuSMX3VVjzAGXu6yjRQ,Fred's,St Petersburg,FL,3.5,7,American (New),,,True,,27.7787400601,-82.6294673642
_FlhRk9KjdXyE0sLxUdEBQ,Commonwealth Kitchen,Philadelphia,PA,3.5,38,Cheesesteaks,True,False,False,'free',40.04186,-75.0275663
V3BE5TB1LOWbne3r-fWLsg,Kind Grinds,Tampa,FL,4.5,6,Food Trucks,,,,,27.9565429,-82.4265217
JvawJ9bSr22xn4R9oLvl_w,Desire Oyster Bar,New Orleans,LA,4.0,1084,Southern,False,False,True,u'free',29.9555269925,-90.0681538393
07i5EdI8v2FBhVV-rya8Wg,Pupuseria & Cafeteria Centroamericana,Tampa,FL,4.5,137,Latin American,True,False,False,u'no',27.9809251,-82.4855927
Ho0uAnaLL57On7enESYfeA,Imo's Pizza,Fairview Heights,IL,2.5,22,Health & Medical,True,False,False,'no',38.5932761,-89.9910013
cbRRzQyV60C9-dSnJITa6A,Latin Twist,Boise,ID,5.0,5,Latin American,False,True,False,u'no',43.598041,-116.2048329
yJqN-U9dUylYEwTr8SBP1Q,Grain and Berry,Riverview,FL,3.5,43,Vegan,True,,,,27.799635,-82.335347
O8RzM_uLVEnDWEhX3whqtQ,Sonic Drive-In,Bellevue,TN,1.5,34,Ice Cream & Frozen Yogurt,True,True,False,'no',36.1083438,-86.9230086
dSPA4yql9vUwnYRxHiVtHA,Makiman Sushi,Philadelphia,PA,3.5,209,Sushi Bars,True,True,True,u'no',39.9466853,-75.1639951
Utc1KFuFQ-wwLiUTj5FvmA,Domino's Pizza,Philadelphia,PA,2.0,26,Sandwiches,True,False,False,u'no',39.9178706,-75.1869588
YdpDpp130fxiX2DUdQLSqg,Bardea Food & Drink,Wilmington,DE,4.5,181,Italian,None,True,True,u'free',39.742496,-75.54969
Snjg9ED5u3n-Fx0whMWAfA,Le's Vietnamese & Seafood,Metairie,LA,4.0,24,Sandwiches,False,True,True,,29.9757248874,-90.1758694457
knA3b_WnHUJAyrIzzL9Lrg,Earl of Sandwich,Tampa,FL,3.5,100,Event Planning & Services,True,True,False,u'free',27.9656004,-82.5207316
Tdz-vjDRKI6LRzyaW3BMkg,Charlie's Roast Pork,Philadelphia,PA,4.5,30,Breakfast & Brunch,True,True,,,39.9315335419,-75.1496175304
Q5odYgHa-ApKOPVrEFmRQA,Centro Cantina,Tampa,FL,3.0,107,Music Venues,False,True,False,u'free',27.960583,-82.441572
CR4JNMaB4FLBuqgyj79ZRQ,eegee's,Tucson,AZ,3.0,35,Fast Food,True,True,False,'no',32.13398888,-110.8383689
gq4zw-ru_rkZ2UBIanaZFQ,McDonald's,Philadelphia,PA,1.0,38,Fast Food,True,False,False,,39.9720955382,-75.1588091254
b4DcNSlKBGIoOmX7PLxmWw,Wildflower Grill,Edmonton,AB,4.0,105,Canadian (New),False,True,True,u'free',53.5392274,-113.5044906
xDqifhzRrOOYMOgOtWvyWQ,Waffle House,Nashville,TN,4.0,19,Breakfast & Brunch,False,False,False,'no',36.1359726711,-86.7244343659
Qm9C0MiecSDJfkjkbkyoaA,Instead of Flowers,St. Petersburg,FL,5.0,6,Vegetarian,True,,,,27.8568498,-82.6487873
ABp0BSeiYty6EpVW2ScO-w,Fleur-De-Lis Nutrition,New Orleans,LA,4.5,5,Health Markets,False,,,u'free',30.0202011,-90.1113103
EP8aZWRSxrGgpp86cpXFuw,Mongolian of Eagle,Eagle,ID,4.0,45,Mongolian,True,True,True,u'free',43.691703,-116.351951
iwlPkTBb2CtjD0oe-baXnA,Imperial Pizza,Secane,PA,4.0,79,Pizza,True,False,False,u'no',39.914972,-75.309664
a8Q2bvUW6mAiws7xW7cS6g,KFC,Exton,PA,1.5,45,Fast Food,True,,False,'free',40.0288224113,-75.629475
QrO4-F28JK4mQLP3eDbQ0A,L'Acadiane,St. Louis,MO,4.0,36,Bars,,True,False,'no',38.6174084587,-90.2127941054
0cB1kDuZCvSwpJrNdtQP8Q,Giordano's,Indianapolis,IN,3.5,284,Pizza,True,True,True,u'free',39.7681769,-86.1596387
b2IDM2SC0HkcflLl_nSTrA,Danny Boy Beer Works,Carmel,IN,3.5,187,Pubs,True,True,False,u'free',39.971541,-86.197146
nvb8SFi1-LzaQHEhUnw_7g,Gators Cafe & Saloon,Treasure Island,FL,3.0,301,Desserts,False,True,False,u'free',27.782549500000002,-82.7816064
oYzq49fG7jokPLQ38bFMOw,Hachi,Chalfont,PA,4.5,258,Japanese,False,None,True,'no',40.266182,-75.225904
zbvu8pRKcOQqdjqRGbncyQ,Cheddar's Scratch Kitchen,Hendersonville,TN,3.0,117,Southern,False,True,False,u'free',36.3214422787,-86.5986949568
BWITd9JUXP3gSi1z3Y-z8g,In Riva,Philadelphia,PA,4.0,729,Italian,True,True,True,u'free',40.0078746,-75.1924072
0YiRkVMR2cg17hk9u6nGhg,Elicia's Pizza,Saint Louis,MO,2.0,59,Pizza,True,False,,,38.5982131,-90.2367192
eWGdkt9fdwg7aKboaZIVQQ,Uncle Maddios Pizza,Lutz,FL,4.0,103,Salad,False,True,False,u'free',28.1279022,-82.504413
tr5Os7k3FpPz7NbWYwZa5Q,Vela,Doylestown,PA,3.5,68,American (Traditional),,,True,,40.3193924,-75.1322364
4JQ0hePJAlBepDzb20_32g,Beanie's Bar & Sports Grill,Ruskin,FL,3.5,80,American (Traditional),False,True,False,'no',27.704314281,-82.4425658705
6VOoXgAP2QCXHHFioUGeOQ,Rice King,Indianapolis,IN,3.5,24,Chinese,True,False,False,u'no',39.8396515,-86.0208823
7BdU02Hf1QQx5YE3WYGcxQ,Checkers,Tampa,FL,1.5,13,Fast Food,True,True,False,,28.0257155,-82.4598851
PEs5kilsGdB31jSt84ItuA,Chuck's BBQ,Bristol,PA,3.0,36,Event Planning & Services,True,True,False,u'no',40.0959133,-74.8593254
WqxxEbwfz1xXn89jYBuQUQ,Burger Baron,Edmonton,AB,4.5,11,Burgers,True,True,False,u'no',53.570761,-113.4636068
Wt5Zpu-lZ1UK1hccCnJMwQ,Mimi's Italian Eatery,Cherry Hill,NJ,4.0,49,Cheesesteaks,True,None,False,u'no',39.903699062,-74.9703166902
-6TttC-1-rf5gC0QHWrs_w,Goody's Cafe,Terrytown,LA,3.5,31,Donuts,False,False,False,u'free',29.880818,-90.0211886
46fEorqn2nVbxdclHdHdKg,Gentelin's On Broadway,Alton,IL,4.0,69,American (New),False,True,True,'free',38.8902684,-90.183487
SjjrTfCxmLp0kJgy62sRAg,Maico,Tucson,AZ,4.5,102,Mexican,True,True,False,'no',32.2071939,-110.9574162
bbEXAEFr4RYHLlZ-HFssTA,The Original Habit Burger Grill,Goleta,CA,4.0,329,Fast Food,True,True,False,u'no',34.4355701009,-119.8247056485
m4lkv5ksqtdXvlIVIftH_A,Pearl,Philadelphia,PA,2.5,32,Asian Fusion,False,False,True,,39.9517967,-75.1722608
9UVFBNXegnoW9oIfj5p7Kg,Capriotti's Sandwich Shop,Odessa,FL,4.0,28,Sandwiches,True,,False,,28.19161,-82.6132195
ZbsH2tXBjA-3v973ZsAZ_w,Parkway Pizza,Levittown,PA,3.5,20,Chicken Wings,True,False,True,u'free',40.157789,-74.813116
cg4JFJcCxRTTMmcg9O9KtA,Ava,Tampa,FL,3.5,544,Wine Bars,True,True,True,'free',27.936236,-82.482862
yvW2NoOF4fv1r50A_jhjdw,Zoe Mediterranean,Tucson,AZ,4.5,9,Vegetarian,False,True,False,,32.2593114,-110.7979812
YT0A2VuGbOAkhvJmpPXuxQ,Texas Roadhouse,Hendersonville,TN,3.5,87,American (Traditional),False,False,False,'free',36.331238,-86.62272
MaYb7qMN6BomP1zQGj3Wjg,Pi Pizzeria - Delmar Loop,Saint Louis,MO,4.0,633,Pizza,None,True,False,u'free',38.6550126,-90.2977613
FOtDhobe5Os8A7zSI_MvrA,Bayscape at Heritage Isles,Tampa,FL,4.0,20,Venues & Event Spaces,False,True,True,u'free',28.1473720692,-82.2964053601
X-Xx23pb9nqppl2KNpOMJw,Famous Wok,Franklin,TN,3.0,6,Chinese,None,,,,35.9385971,-86.8197926
EMti-iNn83SGp3z6LngDWQ,First Watch,St.Ann,MO,4.5,75,Breakfast & Brunch,True,True,None,u'free',38.736872,-90.39882
DdFfDwu5z7f24pp6e_q2XA,Roy Rogers,Elverson,PA,2.0,21,Fast Food,True,,False,,40.1215077299,-75.7761088254
4EDFnzdMBdrL4tujAA2QZQ,Philippine Jeepney Grill,Philadelphia,PA,3.5,12,Specialty Food,,True,False,,40.0575027,-75.0525701
rZZ6gtsqBVkpSLoZ9EZ_1A,KFC,Oldsmar,FL,1.5,28,Chicken Wings,True,False,False,u'no',28.0494352,-82.69904
8LonS_bxNmCDk3FWiG9lzA,Tomo Sushi & Ramen,Philadelphia,PA,4.5,193,Japanese,True,True,True,u'no',39.951923,-75.144335
VgsbZSm5NRaDg2ds_FDBrg,Deja Brew Laugh A Latte,Meridian,ID,4.5,115,American (New),True,True,True,'free',43.6112994,-116.3910318
64i1xdiU1Wvo1Cuu0erFGA,Megu Sushi & Hibachi,Cherry Hill,NJ,3.5,121,Japanese,True,True,True,'no',39.8996708,-74.9532997
s8zQJgjBhlwE-qcGPKnGsQ,Subway,Tucson,AZ,3.5,8,Fast Food,None,,False,,32.2080223001,-110.876083
Iz3nG8ikhvLob4w8jLRlCg,Harper's Pub & Restaurant,Clementon,NJ,3.5,29,American (Traditional),True,False,False,'no',39.8058881,-74.990509
fw9YFfQnoOKlVnUdUCT0OA,Mother Mary's,New Orleans,LA,3.0,14,Irish,True,True,False,,29.9696163,-90.0939346
ioAcpe5KRvacB2lna-wdaw,Felicias Pizza Kitchen,Ardmore,PA,4.0,176,Pizza,True,True,False,u'no',40.00806,-75.291783
qFodBzebw4Lywcffu82OvA,HotBox Pizza,Fishers,IN,4.5,7,Pizza,True,,,,39.927734,-86.0104746
0wQCEcpZ57TmTm6EmEDsIw,Hendricks BBQ,St Charles,MO,3.5,572,Comfort Food,True,True,True,'free',38.7713448,-90.4865593
byYUYIXVxS6IUXC42THYFw,Asian Star,Philadelphia,PA,3.0,5,Thai,None,,,,40.0573352,-75.014859
EROSyhoWNCUH53NrDrsHgQ,Mary's Kountry Kitchen,Wilmington,DE,4.0,50,American (Traditional),False,False,True,u'free',39.713166,-75.646243
Vo4NZBtF3mr6EJitNnq-Wg,Pizzeria Maki,Greenville,DE,5.0,13,Pizza,True,,,,39.7797569,-75.5983935
ZxnLTULBWGs8cC6xtY6yrQ,Siam Thai Restaurant,Boise,ID,3.0,27,Thai,False,False,True,u'no',43.5791529,-116.175362
ntewVyhJ6C8H0U_KkduioQ,Mise En Place Bistro,Tampa,FL,3.5,8,Pizza,,,,,27.9426726234,-82.4521769956
jLNxPH975elBwriKSjhw7w,Subway,Indianapolis,IN,2.0,5,Sandwiches,True,False,False,,39.711916,-86.1187852
7E3mhfqDUSe0oKaZ9VikGg,Wienerschnitzel,Tucson,AZ,3.0,6,Sandwiches,False,,False,u'no',32.2217236,-110.9413264
tfnxPh4AFBU1QmbDO9eRRA,Logan's Roadhouse,Mt. Juliet,TN,2.0,84,American (Traditional),True,False,False,'free',36.168896,-86.511411
ASJH8IDBdX_f5yOX0XEfYA,Sam's Pizza and Donair,Edmonton,AB,4.5,19,Pizza,True,,True,,53.523834,-113.639551
oThWInL6gUCt2d98fSIAfA,Chatham Tap Fishers,Fishers,IN,3.5,262,Beer,True,True,False,'free',39.9565163876,-86.0230119251
9DhjKaR2f9wKATnUvxBAgg,McDonald's,Brandon,FL,1.5,29,Coffee & Tea,True,True,False,'free',27.923798,-82.323313
TTtnPiu--8WJpmOZaBsE0Q,Fast & Fancy Restaurant,Media,PA,3.5,7,Diners,False,False,False,u'no',39.9185491,-75.3925729
VaPj2Mpu0IpsUoisyTCAUg,That Awesome Taco Truck,Nashville,TN,3.5,11,Food Trucks,False,,False,u'no',36.1805194,-86.7265483
iVegX9epKU8R0eRAEwQ6Yg,Burritos Grill Mexican Fresh Cuisine,New Orleans,LA,4.5,75,New Mexican Cuisine,False,False,False,'no',30.0387300722,-89.9769829586
xNWueX3uZjmixQUkY38GzQ,KFC,Wilmington,DE,3.0,5,Chicken Wings,None,,,'free',39.7469589437,-75.5741865492
EQoeJ4o6re7EC4_EONXPlg,Chick-fil-A,Riverview,FL,1.5,87,Chicken Shop,True,,False,,27.7977129,-82.3339698
wunF8CkjYkARgCbGwYRm3A,Driftwood Cafe,St. Petersburg,FL,4.0,18,Pizza,,True,,u'free',27.7738335414,-82.6225407873
C8ge1djpXbFPyhzp2Yhzfw,Angie's Luncheonette,Bordentown,NJ,4.0,72,Sandwiches,True,True,False,u'free',40.1492333,-74.7131766
